V1,Genome,Order,Family,Genus,VC,VC Status,Size,VC Subcluster,VC Subcluster Size,Quality,Adj P-value,Topology Confidence Score,Genera in VC,Families in VC,Orders in VC,Genus Confidence Score
195,NZ_CP051878,Unassigned,Unassigned,Unassigned,1244_0,Clustered,38,VC_1244_0,38,0.9368,1,0.9368,0,0,0,1
196,NZ_CP051879,Unassigned,Unassigned,Unassigned,1980_0,Clustered,3,VC_1980_0,3,0.5373,0.97657291,0.5248,0,0,0,1
197,NZ_CP050386,Unassigned,Unassigned,Unassigned,127_2,Clustered,22,VC_127_2,22,0.2335,1,0.2335,0,0,0,0.8095
198,NZ_CP050387,Unassigned,Unassigned,Unassigned,816_0,Clustered,13,VC_816_0,13,0.2603,1,0.2603,0,0,0,1
199,NZ_CP050391,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
200,NZ_CP050392,Unassigned,Unassigned,Unassigned,421_0,Clustered,54,VC_421_0,54,0.4149,1,0.4149,0,0,0,0.993
201,NZ_CP050393,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
202,NZ_CP050402,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
203,NZ_CP050404,Unassigned,Unassigned,Unassigned,421_0,Clustered,54,VC_421_0,54,0.4149,1,0.4149,0,0,0,0.993
204,NZ_CP050407,Unassigned,Unassigned,Unassigned,1244_0,Clustered,38,VC_1244_0,38,0.9368,1,0.9368,0,0,0,1
205,NZ_CP050408,Unassigned,Unassigned,Unassigned,2164_0,Clustered,3,VC_2164_0,3,0.8745,0.96173875,0.8411,0,0,0,1
206,NZ_CP050422,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
207,NZ_CP050423,Unassigned,Unassigned,Unassigned,1244_0,Clustered,38,VC_1244_0,38,0.9368,1,0.9368,0,0,0,1
208,NZ_CP050411,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
209,NZ_CP050413,Unassigned,Unassigned,Unassigned,421_0,Clustered,54,VC_421_0,54,0.4149,1,0.4149,0,0,0,0.993
210,NZ_CP050414,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
211,NZ_CP050416,Unassigned,Unassigned,Unassigned,127_4,Clustered,18,VC_127_4,18,0.1146,1,0.1146,0,0,0,0.7386
212,NZ_CP050417,Unassigned,Unassigned,Unassigned,1660_0,Clustered,5,VC_1660_0,5,0.6153,0.99999975,0.6153,0,0,0,1
213,NZ_CP050419,Unassigned,Unassigned,Unassigned,816_0,Clustered,13,VC_816_0,13,0.2603,1,0.2603,0,0,0,1
214,NZ_CP050426,Unassigned,Unassigned,Unassigned,127_4,Clustered,18,VC_127_4,18,0.1146,1,0.1146,0,0,0,0.7386
215,NZ_CP050429,Unassigned,Unassigned,Unassigned,816_0,Clustered,13,VC_816_0,13,0.2603,1,0.2603,0,0,0,1
216,NZ_CP050433,Unassigned,Unassigned,Unassigned,127_4,Clustered,18,VC_127_4,18,0.1146,1,0.1146,0,0,0,0.7386
217,NZ_CP050434,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
218,NZ_CP050435,Unassigned,Unassigned,Unassigned,1010_0,Clustered,11,VC_1010_0,11,0.2657,1,0.2657,0,0,0,1
219,NZ_CP050524,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
220,NZ_CP050527,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
221,NZ_CP050528,Unassigned,Unassigned,Unassigned,1244_0,Clustered,38,VC_1244_0,38,0.9368,1,0.9368,0,0,0,1
222,NZ_CP051475,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
223,NZ_CP048828,Unassigned,Unassigned,Unassigned,183_2,Clustered/Singleton,1,VC_183_2,1,0,1,0,0,0,0,1
224,NZ_CP041149,Unassigned,Unassigned,Unassigned,116_12,Clustered,15,VC_116_12,15,0.2017,1,0.2017,0,0,0,1
225,NZ_CP056785,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
226,NZ_CP046899,Unassigned,Unassigned,Unassigned,127_1,Clustered,4,VC_127_1,4,0.0274,0.99989532,0.0274,0,0,0,0.8333
227,NZ_CP046900,Unassigned,Unassigned,Unassigned,615_0,Clustered,21,VC_615_0,21,0.5937,1,0.5937,0,0,0,1
228,NZ_CP046901,Unassigned,Unassigned,Unassigned,627_0,Clustered,6,VC_627_0,6,0.3015,0.99999999,0.3015,0,0,0,1
229,NZ_CP053216,Unassigned,Unassigned,Unassigned,439_0,Clustered,27,VC_439_0,27,0.738,1,0.738,0,0,0,1
230,NZ_CP053219,Unassigned,Unassigned,Unassigned,116_10,Clustered,6,VC_116_10,6,0.0942,1,0.0942,0,0,0,1
231,NZ_CP059387,Unassigned,Unassigned,Unassigned,482_0,Clustered,83,VC_482_0,83,0.8375,1,0.8375,0,0,0,0.9665
232,NZ_CP059389,Unassigned,Unassigned,Unassigned,503_0,Clustered,27,VC_503_0,27,0.3736,1,0.3736,0,0,0,1
233,NZ_AP022239,Unassigned,Unassigned,Unassigned,482_0,Clustered,83,VC_482_0,83,0.8375,1,0.8375,0,0,0,0.9665
234,NZ_CP047974,Unassigned,Unassigned,Unassigned,482_0,Clustered,83,VC_482_0,83,0.8375,1,0.8375,0,0,0,0.9665
235,NZ_CP047976,Unassigned,Unassigned,Unassigned,503_0,Clustered,27,VC_503_0,27,0.3736,1,0.3736,0,0,0,1
236,NZ_CP059042,Unassigned,Unassigned,Unassigned,704_0,Clustered,8,VC_704_0,8,0.1349,1,0.1349,0,0,0,1
237,NZ_CP061518,Unassigned,Unassigned,Unassigned,482_0,Clustered,83,VC_482_0,83,0.8375,1,0.8375,0,0,0,0.9665
238,NZ_CP061515,Unassigned,Unassigned,Unassigned,482_0,Clustered,83,VC_482_0,83,0.8375,1,0.8375,0,0,0,0.9665
239,NZ_CP061516,Unassigned,Unassigned,Unassigned,421_0,Clustered,54,VC_421_0,54,0.4149,1,0.4149,0,0,0,0.993
240,NZ_CP061524,Unassigned,Unassigned,Unassigned,482_0,Clustered,83,VC_482_0,83,0.8375,1,0.8375,0,0,0,0.9665
241,NZ_CP061522,Unassigned,Unassigned,Unassigned,482_0,Clustered,83,VC_482_0,83,0.8375,1,0.8375,0,0,0,0.9665
242,NZ_CP061520,Unassigned,Unassigned,Unassigned,482_0,Clustered,83,VC_482_0,83,0.8375,1,0.8375,0,0,0,0.9665
243,NZ_CP059301,Unassigned,Unassigned,Unassigned,127_0,Clustered,5,VC_127_0,5,0.053900000000000003,0.99999998,0.053900000000000003,0,0,0,0.8
244,NZ_CP059303,Unassigned,Unassigned,Unassigned,628_0,Clustered,10,VC_628_0,10,0.5591,1,0.5591,0,0,0,1
245,NZ_CP059304,Unassigned,Unassigned,Unassigned,628_0,Clustered,10,VC_628_0,10,0.5591,1,0.5591,0,0,0,1
246,NZ_CP059302,Unassigned,Unassigned,Unassigned,1148_0,Clustered,45,VC_1148_0,45,0.8079,1,0.8079,0,0,0,1
247,NZ_CP062920,Unassigned,Unassigned,Unassigned,482_0,Clustered,83,VC_482_0,83,0.8375,1,0.8375,0,0,0,0.9665
248,NZ_CP062921,Unassigned,Unassigned,Unassigned,421_1,Clustered,82,VC_421_1,82,0.5591,1,0.5591,0,0,0,0.7964
249,NZ_CP060012,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
250,NZ_CP060014,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
251,NZ_CP065433,Unassigned,Unassigned,Unassigned,613_0,Clustered,29,VC_613_0,29,0.5109,1,0.5109,0,0,0,1
252,NZ_CP065434,Unassigned,Unassigned,Unassigned,503_0,Clustered,27,VC_503_0,27,0.3736,1,0.3736,0,0,0,1
253,NZ_CP066017,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
254,NZ_CP066230,Unassigned,Unassigned,Unassigned,421_1,Clustered,82,VC_421_1,82,0.5591,1,0.5591,0,0,0,0.7964
255,NZ_CP066231,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
256,NZ_CP066233,Unassigned,Unassigned,Unassigned,421_1,Clustered,82,VC_421_1,82,0.5591,1,0.5591,0,0,0,0.7964
257,NZ_CP066238,Unassigned,Unassigned,Unassigned,421_1,Clustered,82,VC_421_1,82,0.5591,1,0.5591,0,0,0,0.7964
258,NZ_CP066240,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
259,NZ_CP066236,Unassigned,Unassigned,Unassigned,421_1,Clustered,82,VC_421_1,82,0.5591,1,0.5591,0,0,0,0.7964
260,NZ_CP092030,Unassigned,Unassigned,Unassigned,615_0,Clustered,21,VC_615_0,21,0.5937,1,0.5937,0,0,0,1
261,NZ_CP092029,Unassigned,Unassigned,Unassigned,615_0,Clustered,21,VC_615_0,21,0.5937,1,0.5937,0,0,0,1
262,NZ_CP059731,Unassigned,Unassigned,Unassigned,615_0,Clustered,21,VC_615_0,21,0.5937,1,0.5937,0,0,0,1
263,NZ_CP059730,Unassigned,Unassigned,Unassigned,627_0,Clustered,6,VC_627_0,6,0.3015,0.99999999,0.3015,0,0,0,1
264,NZ_CP069841,Unassigned,Unassigned,Unassigned,421_1,Clustered,82,VC_421_1,82,0.5591,1,0.5591,0,0,0,0.7964
265,NZ_CP069842,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
266,NZ_CP069852,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
267,NZ_CP070365,Unassigned,Unassigned,Unassigned,421_0,Clustered,54,VC_421_0,54,0.4149,1,0.4149,0,0,0,0.993
268,NZ_CP070364,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
269,NZ_CP070363,Unassigned,Unassigned,Unassigned,2225_0,Clustered,5,VC_2225_0,5,1,1,1,0,0,0,1
270,NZ_CP070361,Unassigned,Unassigned,Unassigned,421_0,Clustered,54,VC_421_0,54,0.4149,1,0.4149,0,0,0,0.993
271,NZ_CP070360,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
272,NZ_CP070359,Unassigned,Unassigned,Unassigned,2225_0,Clustered,5,VC_2225_0,5,1,1,1,0,0,0,1
273,NZ_CP082219,Unassigned,Unassigned,Unassigned,421_1,Clustered,82,VC_421_1,82,0.5591,1,0.5591,0,0,0,0.7964
274,NZ_CP082222,Unassigned,Unassigned,Unassigned,722_0,Clustered,20,VC_722_0,20,0.7665,1,0.7665,0,0,0,1
275,NZ_CP082221,Unassigned,Unassigned,Unassigned,421_1,Clustered,82,VC_421_1,82,0.5591,1,0.5591,0,0,0,0.7964
276,NZ_CP082891,Unassigned,Unassigned,Unassigned,482_0,Clustered,83,VC_482_0,83,0.8375,1,0.8375,0,0,0,0.9665
277,NZ_CP082892,Unassigned,Unassigned,Unassigned,722_0,Clustered,20,VC_722_0,20,0.7665,1,0.7665,0,0,0,1
278,NZ_CP082893,Unassigned,Unassigned,Unassigned,613_0,Clustered,29,VC_613_0,29,0.5109,1,0.5109,0,0,0,1
279,NZ_CP082220,Unassigned,Unassigned,Unassigned,421_1,Clustered,82,VC_421_1,82,0.5591,1,0.5591,0,0,0,0.7964
280,NZ_CP082888,Unassigned,Unassigned,Unassigned,482_0,Clustered,83,VC_482_0,83,0.8375,1,0.8375,0,0,0,0.9665
281,NZ_CP082889,Unassigned,Unassigned,Unassigned,722_0,Clustered,20,VC_722_0,20,0.7665,1,0.7665,0,0,0,1
282,NZ_CP082890,Unassigned,Unassigned,Unassigned,613_0,Clustered,29,VC_613_0,29,0.5109,1,0.5109,0,0,0,1
283,NZ_CP082226,Unassigned,Unassigned,Unassigned,421_1,Clustered,82,VC_421_1,82,0.5591,1,0.5591,0,0,0,0.7964
284,NZ_CP082225,Unassigned,Unassigned,Unassigned,722_0,Clustered,20,VC_722_0,20,0.7665,1,0.7665,0,0,0,1
285,NZ_CP082894,Unassigned,Unassigned,Unassigned,482_0,Clustered,83,VC_482_0,83,0.8375,1,0.8375,0,0,0,0.9665
286,NZ_CP082895,Unassigned,Unassigned,Unassigned,421_1,Clustered,82,VC_421_1,82,0.5591,1,0.5591,0,0,0,0.7964
287,NZ_CP082228,Unassigned,Unassigned,Unassigned,421_1,Clustered,82,VC_421_1,82,0.5591,1,0.5591,0,0,0,0.7964
288,NZ_CP072123,Unassigned,Unassigned,Unassigned,127_4,Clustered,18,VC_127_4,18,0.1146,1,0.1146,0,0,0,0.7386
289,NZ_CP072124,Unassigned,Unassigned,Unassigned,421_0,Clustered,54,VC_421_0,54,0.4149,1,0.4149,0,0,0,0.993
290,NZ_CP072125,Unassigned,Unassigned,Unassigned,816_0,Clustered,13,VC_816_0,13,0.2603,1,0.2603,0,0,0,1
291,NZ_CP072126,Unassigned,Unassigned,Unassigned,1244_0,Clustered,38,VC_1244_0,38,0.9368,1,0.9368,0,0,0,1
292,NZ_CP072271,Unassigned,Unassigned,Unassigned,127_4,Clustered,18,VC_127_4,18,0.1146,1,0.1146,0,0,0,0.7386
293,NZ_CP072272,Unassigned,Unassigned,Unassigned,421_0,Clustered,54,VC_421_0,54,0.4149,1,0.4149,0,0,0,0.993
294,NZ_CP072273,Unassigned,Unassigned,Unassigned,816_0,Clustered,13,VC_816_0,13,0.2603,1,0.2603,0,0,0,1
295,NZ_CP072274,Unassigned,Unassigned,Unassigned,1244_0,Clustered,38,VC_1244_0,38,0.9368,1,0.9368,0,0,0,1
296,NZ_CP072276,Unassigned,Unassigned,Unassigned,127_4,Clustered,18,VC_127_4,18,0.1146,1,0.1146,0,0,0,0.7386
297,NZ_CP072277,Unassigned,Unassigned,Unassigned,421_0,Clustered,54,VC_421_0,54,0.4149,1,0.4149,0,0,0,0.993
298,NZ_CP072278,Unassigned,Unassigned,Unassigned,816_0,Clustered,13,VC_816_0,13,0.2603,1,0.2603,0,0,0,1
299,NZ_CP072279,Unassigned,Unassigned,Unassigned,1244_0,Clustered,38,VC_1244_0,38,0.9368,1,0.9368,0,0,0,1
300,NZ_CP072281,Unassigned,Unassigned,Unassigned,127_4,Clustered,18,VC_127_4,18,0.1146,1,0.1146,0,0,0,0.7386
301,NZ_CP072282,Unassigned,Unassigned,Unassigned,421_0,Clustered,54,VC_421_0,54,0.4149,1,0.4149,0,0,0,0.993
302,NZ_CP072283,Unassigned,Unassigned,Unassigned,816_0,Clustered,13,VC_816_0,13,0.2603,1,0.2603,0,0,0,1
303,NZ_CP072284,Unassigned,Unassigned,Unassigned,1244_0,Clustered,38,VC_1244_0,38,0.9368,1,0.9368,0,0,0,1
304,NZ_CP072286,Unassigned,Unassigned,Unassigned,127_4,Clustered,18,VC_127_4,18,0.1146,1,0.1146,0,0,0,0.7386
305,NZ_CP072287,Unassigned,Unassigned,Unassigned,421_0,Clustered,54,VC_421_0,54,0.4149,1,0.4149,0,0,0,0.993
306,NZ_CP072288,Unassigned,Unassigned,Unassigned,816_0,Clustered,13,VC_816_0,13,0.2603,1,0.2603,0,0,0,1
307,NZ_CP072289,Unassigned,Unassigned,Unassigned,1244_0,Clustered,38,VC_1244_0,38,0.9368,1,0.9368,0,0,0,1
308,NZ_CP072291,Unassigned,Unassigned,Unassigned,127_4,Clustered,18,VC_127_4,18,0.1146,1,0.1146,0,0,0,0.7386
309,NZ_CP072292,Unassigned,Unassigned,Unassigned,421_0,Clustered,54,VC_421_0,54,0.4149,1,0.4149,0,0,0,0.993
310,NZ_CP072293,Unassigned,Unassigned,Unassigned,816_0,Clustered,13,VC_816_0,13,0.2603,1,0.2603,0,0,0,1
311,NZ_CP072294,Unassigned,Unassigned,Unassigned,1244_0,Clustered,38,VC_1244_0,38,0.9368,1,0.9368,0,0,0,1
312,NZ_CP072296,Unassigned,Unassigned,Unassigned,127_4,Clustered,18,VC_127_4,18,0.1146,1,0.1146,0,0,0,0.7386
313,NZ_CP072297,Unassigned,Unassigned,Unassigned,421_0,Clustered,54,VC_421_0,54,0.4149,1,0.4149,0,0,0,0.993
314,NZ_CP072298,Unassigned,Unassigned,Unassigned,816_0,Clustered,13,VC_816_0,13,0.2603,1,0.2603,0,0,0,1
315,NZ_CP072299,Unassigned,Unassigned,Unassigned,1244_0,Clustered,38,VC_1244_0,38,0.9368,1,0.9368,0,0,0,1
316,NZ_CP072301,Unassigned,Unassigned,Unassigned,127_4,Clustered,18,VC_127_4,18,0.1146,1,0.1146,0,0,0,0.7386
317,NZ_CP072302,Unassigned,Unassigned,Unassigned,421_0,Clustered,54,VC_421_0,54,0.4149,1,0.4149,0,0,0,0.993
318,NZ_CP072303,Unassigned,Unassigned,Unassigned,816_0,Clustered,13,VC_816_0,13,0.2603,1,0.2603,0,0,0,1
319,NZ_CP072304,Unassigned,Unassigned,Unassigned,1244_0,Clustered,38,VC_1244_0,38,0.9368,1,0.9368,0,0,0,1
320,NZ_CP072306,Unassigned,Unassigned,Unassigned,2163_0,Clustered,4,VC_2163_0,4,0.9873,0.99892156,0.9862,0,0,0,1
321,NZ_CP072399,Unassigned,Unassigned,Unassigned,127_4,Clustered,18,VC_127_4,18,0.1146,1,0.1146,0,0,0,0.7386
322,NZ_CP072400,Unassigned,Unassigned,Unassigned,421_0,Clustered,54,VC_421_0,54,0.4149,1,0.4149,0,0,0,0.993
323,NZ_CP072401,Unassigned,Unassigned,Unassigned,816_0,Clustered,13,VC_816_0,13,0.2603,1,0.2603,0,0,0,1
324,NZ_CP072402,Unassigned,Unassigned,Unassigned,1244_0,Clustered,38,VC_1244_0,38,0.9368,1,0.9368,0,0,0,1
325,NZ_CP072527,Unassigned,Unassigned,Unassigned,482_0,Clustered,83,VC_482_0,83,0.8375,1,0.8375,0,0,0,0.9665
326,NZ_CP072529,Unassigned,Unassigned,Unassigned,1010_0,Clustered,11,VC_1010_0,11,0.2657,1,0.2657,0,0,0,1
327,NZ_CP073061,Unassigned,Unassigned,Unassigned,116_8,Clustered/Singleton,1,VC_116_8,1,0,1,0,0,0,0,1
328,NZ_CP075322,Unassigned,Unassigned,Unassigned,482_0,Clustered,83,VC_482_0,83,0.8375,1,0.8375,0,0,0,0.9665
329,NZ_CP071765,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
330,NZ_CP048851,Unassigned,Unassigned,Unassigned,127_4,Clustered,18,VC_127_4,18,0.1146,1,0.1146,0,0,0,0.7386
331,NZ_CP048135,Unassigned,Unassigned,Unassigned,127_4,Clustered,18,VC_127_4,18,0.1146,1,0.1146,0,0,0,0.7386
332,NZ_CP048134,Unassigned,Unassigned,Unassigned,421_0,Clustered,54,VC_421_0,54,0.4149,1,0.4149,0,0,0,0.993
333,NZ_CP048133,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
334,NZ_CP048132,Unassigned,Unassigned,Unassigned,1421_0,Clustered,35,VC_1421_0,35,0.9996,0.9999442,0.9996,0,0,0,1
335,NZ_CP060995,Unassigned,Unassigned,Unassigned,116_10,Clustered,6,VC_116_10,6,0.0942,1,0.0942,0,0,0,1
336,NZ_CP079932,Unassigned,Unassigned,Unassigned,127_2,Clustered,22,VC_127_2,22,0.2335,1,0.2335,0,0,0,0.8095
337,NZ_CP079934,Unassigned,Unassigned,Unassigned,704_0,Clustered,8,VC_704_0,8,0.1349,1,0.1349,0,0,0,1
338,NZ_CP077802,Unassigned,Unassigned,Unassigned,127_2,Clustered,22,VC_127_2,22,0.2335,1,0.2335,0,0,0,0.8095
339,NZ_CP080456,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
340,NZ_CP080455,Unassigned,Unassigned,Unassigned,1312_0,Clustered,3,VC_1312_0,3,0.768,0.9639009,0.7403,0,0,0,1
341,NZ_CP080454,Unassigned,Unassigned,Unassigned,1781_0,Clustered,10,VC_1781_0,10,0.7823,0.99999995,0.7823,0,0,0,1
342,NZ_CP080453,Unassigned,Unassigned,Unassigned,2514_0,Clustered,2,VC_2514_0,2,1,1,1,0,0,0,1
343,NZ_AP024803,Unassigned,Unassigned,Unassigned,455_0,Clustered,4,VC_455_0,4,0.0887,0.99998593,0.0887,0,0,0,1
344,NZ_AP024805,Unassigned,Unassigned,Unassigned,503_0,Clustered,27,VC_503_0,27,0.3736,1,0.3736,0,0,0,1
345,NZ_AP024807,Unassigned,Unassigned,Unassigned,1286_0,Clustered,2,VC_1286_0,2,0.0128,0.74928739,0.0096,0,0,0,1
346,NZ_AP024808,Unassigned,Unassigned,Unassigned,1507_0,Clustered,2,VC_1507_0,2,0.0392,0.90041849,0.0353,0,0,0,1
347,NZ_AP024809,Unassigned,Unassigned,Unassigned,2106_0,Clustered,6,VC_2106_0,6,0.6809,0.74937034,0.5103,0,0,0,1
348,NZ_AP024810,Unassigned,Unassigned,Unassigned,2106_0,Clustered,6,VC_2106_0,6,0.6809,0.74937034,0.5103,0,0,0,1
349,NZ_AP024812,Unassigned,Unassigned,Unassigned,2515_0,Clustered,2,VC_2515_0,2,1,1,1,0,0,0,1
350,NZ_CP059543,Unassigned,Unassigned,Unassigned,482_0,Clustered,83,VC_482_0,83,0.8375,1,0.8375,0,0,0,0.9665
351,NZ_CP061706,Unassigned,Unassigned,Unassigned,455_1,Clustered/Singleton,1,VC_455_1,1,0,1,0,0,0,0,1
352,NZ_CP061709,Unassigned,Unassigned,Unassigned,1327_0,Clustered,3,VC_1327_0,3,0.0601,0.9758512,0.0586,0,0,0,1
353,NZ_CP061710,Unassigned,Unassigned,Unassigned,1659_0,Clustered,2,VC_1659_0,2,0.0701,0.89506307,0.0627,0,0,0,1
354,NZ_CP061711,Unassigned,Unassigned,Unassigned,1286_0,Clustered,2,VC_1286_0,2,0.0128,0.74928739,0.0096,0,0,0,1
355,NZ_CP061712,Unassigned,Unassigned,Unassigned,1148_0,Clustered,45,VC_1148_0,45,0.8079,1,0.8079,0,0,0,1
356,NZ_CP061713,Unassigned,Unassigned,Unassigned,1312_0,Clustered,3,VC_1312_0,3,0.768,0.9639009,0.7403,0,0,0,1
357,NZ_CP083182,Unassigned,Unassigned,Unassigned,116_7,Clustered,7,VC_116_7,7,0.1303,1,0.1303,0,0,0,1
358,NZ_CP084299,Unassigned,Unassigned,Unassigned,1148_0,Clustered,45,VC_1148_0,45,0.8079,1,0.8079,0,0,0,1
359,NZ_CP084735,Unassigned,Unassigned,Unassigned,421_1,Clustered,82,VC_421_1,82,0.5591,1,0.5591,0,0,0,0.7964
360,NZ_CP084734,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
361,NZ_CP084732,Unassigned,Unassigned,Unassigned,421_1,Clustered,82,VC_421_1,82,0.5591,1,0.5591,0,0,0,0.7964
362,NZ_CP084731,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
363,NZ_CP084729,Unassigned,Unassigned,Unassigned,421_1,Clustered,82,VC_421_1,82,0.5591,1,0.5591,0,0,0,0.7964
364,NZ_CP084728,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
365,NZ_CP084726,Unassigned,Unassigned,Unassigned,421_1,Clustered,82,VC_421_1,82,0.5591,1,0.5591,0,0,0,0.7964
366,NZ_CP084725,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
367,NZ_CP084723,Unassigned,Unassigned,Unassigned,421_1,Clustered,82,VC_421_1,82,0.5591,1,0.5591,0,0,0,0.7964
368,NZ_CP084722,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
369,NZ_CP074586,Unassigned,Unassigned,Unassigned,613_0,Clustered,29,VC_613_0,29,0.5109,1,0.5109,0,0,0,1
370,NZ_CP074709,Unassigned,Unassigned,Unassigned,127_2,Clustered,22,VC_127_2,22,0.2335,1,0.2335,0,0,0,0.8095
371,NZ_CP074711,Unassigned,Unassigned,Unassigned,704_0,Clustered,8,VC_704_0,8,0.1349,1,0.1349,0,0,0,1
372,NZ_CP074708,Unassigned,Unassigned,Unassigned,1056_0,Clustered,3,VC_1056_0,3,0.0218,0.92736512,0.0202,0,0,0,1
373,NZ_CP074707,Unassigned,Unassigned,Unassigned,704_0,Clustered,8,VC_704_0,8,0.1349,1,0.1349,0,0,0,1
374,NZ_CP074712,Unassigned,Unassigned,Unassigned,704_0,Clustered,8,VC_704_0,8,0.1349,1,0.1349,0,0,0,1
375,NZ_CP087595,Unassigned,Unassigned,Unassigned,503_0,Clustered,27,VC_503_0,27,0.3736,1,0.3736,0,0,0,1
376,NZ_CP087596,Unassigned,Unassigned,Unassigned,1148_0,Clustered,45,VC_1148_0,45,0.8079,1,0.8079,0,0,0,1
377,NZ_CP090183,Unassigned,Unassigned,Unassigned,613_0,Clustered,29,VC_613_0,29,0.5109,1,0.5109,0,0,0,1
378,NZ_CP054417,Unassigned,Unassigned,Unassigned,613_0,Clustered,29,VC_613_0,29,0.5109,1,0.5109,0,0,0,1
379,NZ_CP091329,Unassigned,Unassigned,Unassigned,613_0,Clustered,29,VC_613_0,29,0.5109,1,0.5109,0,0,0,1
380,NZ_CP054561,Unassigned,Unassigned,Unassigned,487_0,Clustered,2,VC_487_0,2,0.0114,0.65088579,0.0074,0,0,0,1
381,NZ_CP091466,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
382,NZ_CP091598,Unassigned,Unassigned,Unassigned,127_4,Clustered,18,VC_127_4,18,0.1146,1,0.1146,0,0,0,0.7386
383,NZ_CP091595,Unassigned,Unassigned,Unassigned,421_0,Clustered,54,VC_421_0,54,0.4149,1,0.4149,0,0,0,0.993
384,NZ_CP091597,Unassigned,Unassigned,Unassigned,1421_0,Clustered,35,VC_1421_0,35,0.9996,0.9999442,0.9996,0,0,0,1
385,NZ_CP058730,Unassigned,Unassigned,Unassigned,482_0,Clustered,83,VC_482_0,83,0.8375,1,0.8375,0,0,0,0.9665
386,NZ_CP059475,Unassigned,Unassigned,Unassigned,482_0,Clustered,83,VC_482_0,83,0.8375,1,0.8375,0,0,0,0.9665
387,NZ_CP059476,Unassigned,Unassigned,Unassigned,223_0,Clustered,11,VC_223_0,11,0.5298,1,0.5298,0,0,0,1
388,NZ_CP092486,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
389,NZ_CP102819,Unassigned,Unassigned,Unassigned,581_0,Clustered,96,VC_581_0,96,0.6884,1,0.6884,0,0,0,1
390,NZ_CP102818,Unassigned,Unassigned,Unassigned,615_0,Clustered,21,VC_615_0,21,0.5937,1,0.5937,0,0,0,1
