V1,Genome,Order,Family,Genus,VC,VC Status,Size,VC Subcluster,VC Subcluster Size,Quality,Adj P-value,Topology Confidence Score,Genera in VC,Families in VC,Orders in VC,Genus Confidence Score
198,NZ_CP014852,Unassigned,Unassigned,Unassigned,39_1,Clustered/Singleton,1,VC_39_1,1,0,1,0,0,0,0,1
199,NZ_CP014849,Unassigned,Unassigned,Unassigned,40_0,Clustered,3,VC_40_0,3,0.2658,0.93447935,0.2484,0,0,0,1
200,NZ_CP015358,Unassigned,Unassigned,Unassigned,48_0,Clustered,6,VC_48_0,6,0.4148,1,0.4148,0,0,0,1
201,NZ_CP020003,Unassigned,Unassigned,Unassigned,39_0,Clustered,13,VC_39_0,13,0.6132,1,0.6132,0,0,0,1
202,NZ_CP020004,Unassigned,Unassigned,Unassigned,46_0,Clustered,5,VC_46_0,5,0.5955,0.99999995,0.5955,0,0,0,1
203,NZ_CP021064,Unassigned,Unassigned,Unassigned,39_0,Clustered,13,VC_39_0,13,0.6132,1,0.6132,0,0,0,1
204,NZ_CP032612,Unassigned,Unassigned,Unassigned,26_0,Clustered,2,VC_26_0,2,0.0884,0.95603239,0.0845,0,0,0,1
205,NZ_CP032610,Unassigned,Unassigned,Unassigned,39_0,Clustered,13,VC_39_0,13,0.6132,1,0.6132,0,0,0,1
206,NZ_CP032613,Unassigned,Unassigned,Unassigned,48_0,Clustered,6,VC_48_0,6,0.4148,1,0.4148,0,0,0,1
207,NZ_CP039724,Unassigned,Unassigned,Unassigned,99_0,Clustered,8,VC_99_0,8,0.6102,1,0.6102,0,0,0,1
208,NZ_CP040784,Unassigned,Unassigned,Unassigned,58_0,Clustered,3,VC_58_0,3,0.496,0.99542416,0.49370000000000003,0,0,0,1
209,NZ_CP045025,Unassigned,Unassigned,Unassigned,99_0,Clustered,8,VC_99_0,8,0.6102,1,0.6102,0,0,0,1
210,NZ_CP045027,Unassigned,Unassigned,Unassigned,89_0,Clustered,19,VC_89_0,19,0.8573,1,0.8573,0,0,0,1
211,NZ_CP045028,Unassigned,Unassigned,Unassigned,158_0,Clustered,4,VC_158_0,4,1,1,1,0,0,0,1
212,NZ_CP053971,Unassigned,Unassigned,Unassigned,99_0,Clustered,8,VC_99_0,8,0.6102,1,0.6102,0,0,0,1
213,NZ_CP053974,Unassigned,Unassigned,Unassigned,89_0,Clustered,19,VC_89_0,19,0.8573,1,0.8573,0,0,0,1
214,NZ_CP053977,Unassigned,Unassigned,Unassigned,26_10,Clustered,2,VC_26_10,2,0.0611,0.95581087,0.0584,0,0,0,1
215,NZ_CP053982,Unassigned,Unassigned,Unassigned,26_11,Clustered,10,VC_26_11,10,0.3081,1,0.3081,0,0,0,1
216,NZ_CP053933,Unassigned,Unassigned,Unassigned,26_11,Clustered,10,VC_26_11,10,0.3081,1,0.3081,0,0,0,1
217,NZ_CP053936,Unassigned,Unassigned,Unassigned,26_11,Clustered,10,VC_26_11,10,0.3081,1,0.3081,0,0,0,1
218,NZ_CP054567,Unassigned,Unassigned,Unassigned,26_11,Clustered,10,VC_26_11,10,0.3081,1,0.3081,0,0,0,1
219,NZ_CP083108,Unassigned,Unassigned,Unassigned,31_0,Clustered,13,VC_31_0,13,0.5733,1,0.5733,0,0,0,1
220,NZ_CP083110,Unassigned,Unassigned,Unassigned,89_0,Clustered,19,VC_89_0,19,0.8573,1,0.8573,0,0,0,1
221,NZ_CP083114,Unassigned,Unassigned,Unassigned,107_0,Clustered,2,VC_107_0,2,0.055,0.95099576,0.0523,0,0,0,1
222,NZ_CP083092,Unassigned,Unassigned,Unassigned,31_0,Clustered,13,VC_31_0,13,0.5733,1,0.5733,0,0,0,1
223,NZ_CP083093,Unassigned,Unassigned,Unassigned,89_0,Clustered,19,VC_89_0,19,0.8573,1,0.8573,0,0,0,1
224,NZ_CP083094,Unassigned,Unassigned,Unassigned,89_0,Clustered,19,VC_89_0,19,0.8573,1,0.8573,0,0,0,1
225,NZ_CP083121,Unassigned,Unassigned,Unassigned,31_0,Clustered,13,VC_31_0,13,0.5733,1,0.5733,0,0,0,1
226,NZ_CP083122,Unassigned,Unassigned,Unassigned,89_0,Clustered,19,VC_89_0,19,0.8573,1,0.8573,0,0,0,1
227,NZ_CP083127,Unassigned,Unassigned,Unassigned,107_0,Clustered,2,VC_107_0,2,0.055,0.95099576,0.0523,0,0,0,1
228,NZ_CP083132,Unassigned,Unassigned,Unassigned,32_0,Clustered,5,VC_32_0,5,0.4062,0.99999995,0.4062,0,0,0,1
229,NZ_CP083137,Unassigned,Unassigned,Unassigned,99_0,Clustered,8,VC_99_0,8,0.6102,1,0.6102,0,0,0,1
230,NZ_CP083141,Unassigned,Unassigned,Unassigned,89_0,Clustered,19,VC_89_0,19,0.8573,1,0.8573,0,0,0,1
231,NZ_CP083151,Unassigned,Unassigned,Unassigned,31_0,Clustered,13,VC_31_0,13,0.5733,1,0.5733,0,0,0,1
232,NZ_CP083152,Unassigned,Unassigned,Unassigned,89_0,Clustered,19,VC_89_0,19,0.8573,1,0.8573,0,0,0,1
233,NZ_CP083162,Unassigned,Unassigned,Unassigned,31_0,Clustered,13,VC_31_0,13,0.5733,1,0.5733,0,0,0,1
234,NZ_CP072697,Unassigned,Unassigned,Unassigned,46_0,Clustered,5,VC_46_0,5,0.5955,0.99999995,0.5955,0,0,0,1
235,NZ_CP072698,Unassigned,Unassigned,Unassigned,31_0,Clustered,13,VC_31_0,13,0.5733,1,0.5733,0,0,0,1
236,NZ_CP106949,Unassigned,Unassigned,Unassigned,40_0,Clustered,3,VC_40_0,3,0.2658,0.93447935,0.2484,0,0,0,1
237,NZ_CP116315,Unassigned,Unassigned,Unassigned,89_0,Clustered,19,VC_89_0,19,0.8573,1,0.8573,0,0,0,1
238,NZ_CP116330,Unassigned,Unassigned,Unassigned,31_0,Clustered,13,VC_31_0,13,0.5733,1,0.5733,0,0,0,1
239,NZ_CP013278,Unassigned,Unassigned,Unassigned,99_0,Clustered,8,VC_99_0,8,0.6102,1,0.6102,0,0,0,1
240,NZ_CP013283,Unassigned,Unassigned,Unassigned,158_0,Clustered,4,VC_158_0,4,1,1,1,0,0,0,1
241,NZ_CP051859,Unassigned,Unassigned,Unassigned,99_0,Clustered,8,VC_99_0,8,0.6102,1,0.6102,0,0,0,1
242,NZ_CP114397,Unassigned,Unassigned,Unassigned,32_0,Clustered,5,VC_32_0,5,0.4062,0.99999995,0.4062,0,0,0,1
243,NZ_CP114404,Unassigned,Unassigned,Unassigned,32_0,Clustered,5,VC_32_0,5,0.4062,0.99999995,0.4062,0,0,0,1
244,NZ_CP114411,Unassigned,Unassigned,Unassigned,32_0,Clustered,5,VC_32_0,5,0.4062,0.99999995,0.4062,0,0,0,1
245,NZ_CP010095,Unassigned,Unassigned,Unassigned,31_0,Clustered,13,VC_31_0,13,0.5733,1,0.5733,0,0,0,1
246,NZ_CP010096,Unassigned,Unassigned,Unassigned,89_0,Clustered,19,VC_89_0,19,0.8573,1,0.8573,0,0,0,1
247,NZ_CP010108,Unassigned,Unassigned,Unassigned,46_0,Clustered,5,VC_46_0,5,0.5955,0.99999995,0.5955,0,0,0,1
248,NC_008598,Unassigned,Unassigned,Unassigned,26_11,Clustered,10,VC_26_11,10,0.3081,1,0.3081,0,0,0,1
249,NC_022874,Unassigned,Unassigned,Unassigned,48_0,Clustered,6,VC_48_0,6,0.4148,1,0.4148,0,0,0,1
250,NC_017204,Unassigned,Unassigned,Unassigned,39_0,Clustered,13,VC_39_0,13,0.6132,1,0.6132,0,0,0,1
251,NC_018694,Unassigned,Unassigned,Unassigned,39_0,Clustered,13,VC_39_0,13,0.6132,1,0.6132,0,0,0,1
252,NC_018509,Unassigned,Unassigned,Unassigned,99_0,Clustered,8,VC_99_0,8,0.6102,1,0.6102,0,0,0,1
253,NC_018517,Unassigned,Unassigned,Unassigned,89_0,Clustered,19,VC_89_0,19,0.8573,1,0.8573,0,0,0,1
254,NC_018487,Unassigned,Unassigned,Unassigned,39_0,Clustered,13,VC_39_0,13,0.6132,1,0.6132,0,0,0,1
255,NZ_CP004871,Unassigned,Unassigned,Unassigned,31_0,Clustered,13,VC_31_0,13,0.5733,1,0.5733,0,0,0,1
256,NZ_CP004882,Unassigned,Unassigned,Unassigned,89_0,Clustered,19,VC_89_0,19,0.8573,1,0.8573,0,0,0,1
257,NC_020381,Unassigned,Unassigned,Unassigned,39_0,Clustered,13,VC_39_0,13,0.6132,1,0.6132,0,0,0,1
258,NZ_CP009347,Unassigned,Unassigned,Unassigned,99_0,Clustered,8,VC_99_0,8,0.6102,1,0.6102,0,0,0,1
259,NZ_CP009346,Unassigned,Unassigned,Unassigned,89_0,Clustered,19,VC_89_0,19,0.8573,1,0.8573,0,0,0,1
260,NZ_CP009344,Unassigned,Unassigned,Unassigned,158_0,Clustered,4,VC_158_0,4,1,1,1,0,0,0,1
261,NZ_CP015315,Unassigned,Unassigned,Unassigned,32_0,Clustered,5,VC_32_0,5,0.4062,0.99999995,0.4062,0,0,0,1
262,NZ_CP103780,Unassigned,Unassigned,Unassigned,48_0,Clustered,6,VC_48_0,6,0.4148,1,0.4148,0,0,0,1
263,NZ_CP065742,Unassigned,Unassigned,Unassigned,26_8,Clustered,5,VC_26_8,5,0.1348,0.99999982,0.1348,0,0,0,0.7
264,NZ_CP078084,Unassigned,Unassigned,Unassigned,28_0,Clustered,5,VC_28_0,5,0.1549,0.99999996,0.1549,0,0,0,1
265,NZ_CP017776,Unassigned,Unassigned,Unassigned,103_0,Clustered,2,VC_103_0,2,0.2481,0.94893977,0.2354,0,0,0,1
266,NZ_CP025940,Unassigned,Unassigned,Unassigned,96_0,Clustered,2,VC_96_0,2,0.0888,0.95073404,0.0844,0,0,0,1
267,NZ_CP069392,Unassigned,Unassigned,Unassigned,116_0,Clustered,2,VC_116_0,2,0.2725,0.94520071,0.2576,0,0,0,1
268,NZ_AP024502,Unassigned,Unassigned,Unassigned,99_1,Clustered/Singleton,1,VC_99_1,1,0,1,0,0,0,0,1
269,NZ_CP097469,Unassigned,Unassigned,Unassigned,96_0,Clustered,2,VC_96_0,2,0.0888,0.95073404,0.0844,0,0,0,1
270,NZ_CP097781,Unassigned,Unassigned,Unassigned,116_0,Clustered,2,VC_116_0,2,0.2725,0.94520071,0.2576,0,0,0,1
271,NZ_CP032366,Unassigned,Unassigned,Unassigned,116_1,Clustered/Singleton,1,VC_116_1,1,0,1,0,0,0,0,1
272,NZ_CP015261,Unassigned,Unassigned,Unassigned,36_0,Clustered,3,VC_36_0,3,0.121,0.99819262,0.1208,0,0,0,1
273,NZ_CP029845,Unassigned,Unassigned,Unassigned,131_0,Clustered,10,VC_131_0,10,1,1,1,0,0,0,1
274,NZ_CP059222,Unassigned,Unassigned,Unassigned,131_0,Clustered,10,VC_131_0,10,1,1,1,0,0,0,1
275,NZ_CP029809,Unassigned,Unassigned,Unassigned,131_0,Clustered,10,VC_131_0,10,1,1,1,0,0,0,1
276,NZ_CP029817,Unassigned,Unassigned,Unassigned,131_0,Clustered,10,VC_131_0,10,1,1,1,0,0,0,1
277,NZ_CP029819,Unassigned,Unassigned,Unassigned,131_0,Clustered,10,VC_131_0,10,1,1,1,0,0,0,1
278,NC_015679,Unassigned,Unassigned,Unassigned,131_0,Clustered,10,VC_131_0,10,1,1,1,0,0,0,1
279,NC_020196,Unassigned,Unassigned,Unassigned,131_0,Clustered,10,VC_131_0,10,1,1,1,0,0,0,1
280,NC_016150,Unassigned,Unassigned,Unassigned,131_0,Clustered,10,VC_131_0,10,1,1,1,0,0,0,1
281,NC_016598,Unassigned,Unassigned,Unassigned,131_0,Clustered,10,VC_131_0,10,1,1,1,0,0,0,1
282,NC_022551,Unassigned,Unassigned,Unassigned,131_0,Clustered,10,VC_131_0,10,1,1,1,0,0,0,1
283,NC_015906,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
284,NC_015910,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
285,NC_015908,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
286,NC_015904,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
287,NC_015903,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
288,NC_015905,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
289,NC_015909,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
290,NZ_CP019846,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
291,NZ_CP019849,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
292,NZ_CP019850,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
293,NZ_CP019847,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
294,NZ_CP019848,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
295,NZ_CP019921,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
296,NZ_CP019918,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
297,NZ_CP019919,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
298,NZ_CP019920,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
299,NZ_CP019756,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
300,NZ_CP019757,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
301,NZ_CP019760,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
302,NZ_CP019759,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
303,NZ_CP019758,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
304,NZ_CP017206,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
305,NZ_CP017204,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
306,NZ_CP017205,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
307,NZ_CP017209,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
308,NZ_CP017208,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
309,NZ_CP017203,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
310,NZ_CP031408,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
311,NZ_CP031406,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
312,NZ_CP031405,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
313,NC_000953,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
314,NC_000952,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
315,NC_000948,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
316,NC_000954,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
317,NC_000950,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
318,NC_000949,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
319,NC_000951,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
320,NC_011720,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
321,NC_011736,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
322,NC_011722,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
323,NC_011731,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
324,NC_011735,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
325,NC_017402,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
326,NC_017424,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
327,NC_017398,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
328,NC_017423,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
329,NC_017394,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
330,NC_017426,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
331,NC_017425,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
332,NC_017397,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
333,NC_017428,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
334,NC_017396,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
335,NC_017393,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
336,NC_017427,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
337,NZ_CP028868,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
338,NZ_CP028864,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
339,NZ_CP028874,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
340,NZ_CP028881,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
341,NZ_CP028880,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
342,NZ_CP015798,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
343,NZ_CP015801,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
344,NZ_CP015800,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
345,NZ_CP015799,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
346,NZ_CP015782,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
347,NZ_CP015785,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
348,NZ_CP015784,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
349,NZ_CP015783,Unassigned,Unassigned,Unassigned,27_0,Clustered,67,VC_27_0,67,0.9189,1,0.9189,0,0,0,1
350,NZ_CP046927,Unassigned,Unassigned,Unassigned,143_0,Clustered,6,VC_143_0,6,0.9843,0.9997558,0.984,0,0,0,1
351,NZ_CP046929,Unassigned,Unassigned,Unassigned,143_0,Clustered,6,VC_143_0,6,0.9843,0.9997558,0.984,0,0,0,1
352,NZ_CP046931,Unassigned,Unassigned,Unassigned,143_0,Clustered,6,VC_143_0,6,0.9843,0.9997558,0.984,0,0,0,1
353,NZ_CP046933,Unassigned,Unassigned,Unassigned,143_0,Clustered,6,VC_143_0,6,0.9843,0.9997558,0.984,0,0,0,1
354,NC_012226,Unassigned,Unassigned,Unassigned,143_0,Clustered,6,VC_143_0,6,0.9843,0.9997558,0.984,0,0,0,1
355,NZ_CP016085,Unassigned,Unassigned,Unassigned,143_0,Clustered,6,VC_143_0,6,0.9843,0.9997558,0.984,0,0,0,1
356,NZ_CP104216,Unassigned,Unassigned,Unassigned,111_0,Clustered,2,VC_111_0,2,0.0976,0.92762566,0.0905,0,0,0,1
357,NZ_CP110081,Unassigned,Unassigned,Unassigned,1_6,Clustered/Singleton,1,VC_1_6,1,0,1,0,0,0,0,1
358,NZ_CP014569,Unassigned,Unassigned,Unassigned,180_0,Clustered,2,VC_180_0,2,1,1,1,0,0,0,1
359,NZ_CP007000,Unassigned,Unassigned,Unassigned,180_0,Clustered,2,VC_180_0,2,1,1,1,0,0,0,1
360,NZ_AP018173,Unassigned,Unassigned,Unassigned,147_0,Clustered/Singleton,1,VC_147_0,1,0,1,0,0,0,0,1
361,NZ_CP029555,Unassigned,Unassigned,Unassigned,142_0,Clustered,2,VC_142_0,2,0.0894,0.73308529,0.0656,0,0,0,1
362,NZ_CP096906,Unassigned,Unassigned,Unassigned,1_9,Clustered,32,VC_1_9,32,0.2503,1,0.2503,0,0,0,0.9597
363,NZ_CP011655,Unassigned,Unassigned,Unassigned,1_8,Clustered,26,VC_1_8,26,0.2487,1,0.2487,0,0,0,1
364,NZ_CP048417,Unassigned,Unassigned,Unassigned,1_10,Clustered,2,VC_1_10,2,0.0057,0.94079078,0.0054,0,0,0,1
365,NZ_CP056516,Unassigned,Unassigned,Unassigned,1_3,Clustered/Singleton,1,VC_1_3,1,0,1,0,0,0,0,1
366,NZ_CP070546,Unassigned,Unassigned,Unassigned,1_4,Clustered,23,VC_1_4,23,0.2451,1,0.2451,0,0,0,0.9921
367,NZ_CP057633,Unassigned,Unassigned,Unassigned,1_1,Clustered,2,VC_1_1,2,0.0118,0.95768855,0.0113,0,0,0,1
368,NZ_CP057631,Unassigned,Unassigned,Unassigned,1_1,Clustered,2,VC_1_1,2,0.0118,0.95768855,0.0113,0,0,0,1
369,NZ_CP056897,Unassigned,Unassigned,Unassigned,181_0,Clustered,2,VC_181_0,2,1,1,1,0,0,0,1
370,NZ_CP056836,Unassigned,Unassigned,Unassigned,1_9,Clustered,32,VC_1_9,32,0.2503,1,0.2503,0,0,0,0.9597
371,NZ_CP056422,Unassigned,Unassigned,Unassigned,1_9,Clustered,32,VC_1_9,32,0.2503,1,0.2503,0,0,0,0.9597
372,NZ_CP056423,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
373,NZ_CP056401,Unassigned,Unassigned,Unassigned,1_9,Clustered,32,VC_1_9,32,0.2503,1,0.2503,0,0,0,0.9597
374,NZ_CP114804,Unassigned,Unassigned,Unassigned,1_8,Clustered,26,VC_1_8,26,0.2487,1,0.2487,0,0,0,1
375,NZ_CP006906,Unassigned,Unassigned,Unassigned,105_0,Clustered/Singleton,1,VC_105_0,1,0,1,0,0,0,0,1
376,NZ_LN908215,Unassigned,Unassigned,Unassigned,182_0,Clustered,2,VC_182_0,2,1,1,1,0,0,0,1
377,NZ_CP014147,Unassigned,Unassigned,Unassigned,145_0,Clustered,4,VC_145_0,4,0.9849,0.99880597,0.9838,0,0,0,1
378,NZ_CP013295,Unassigned,Unassigned,Unassigned,84_0,Clustered,2,VC_84_0,2,0.315,0.90412641,0.2848,0,0,0,1
379,NZ_CP013682,Unassigned,Unassigned,Unassigned,84_0,Clustered,2,VC_84_0,2,0.315,0.90412641,0.2848,0,0,0,1
380,NZ_CP014218,Unassigned,Unassigned,Unassigned,145_0,Clustered,4,VC_145_0,4,0.9849,0.99880597,0.9838,0,0,0,1
381,NZ_CP014173,Unassigned,Unassigned,Unassigned,145_0,Clustered,4,VC_145_0,4,0.9849,0.99880597,0.9838,0,0,0,1
382,NZ_CP031100,Unassigned,Unassigned,Unassigned,145_0,Clustered,4,VC_145_0,4,0.9849,0.99880597,0.9838,0,0,0,1
383,NZ_CP022398,Unassigned,Unassigned,Unassigned,43_0,Clustered,3,VC_43_0,3,0.481,0.99770745,0.4799,0,0,0,1
384,NZ_CP022401,Unassigned,Unassigned,Unassigned,84_1,Clustered/Singleton,1,VC_84_1,1,0,1,0,0,0,0,1
385,NZ_CP022402,Unassigned,Unassigned,Unassigned,43_0,Clustered,3,VC_43_0,3,0.481,0.99770745,0.4799,0,0,0,1
386,NZ_CP063817,Unassigned,Unassigned,Unassigned,130_0,Clustered,2,VC_130_0,2,0.7925,0.93555746,0.7414,0,0,0,1
387,NZ_CP063819,Unassigned,Unassigned,Unassigned,73_0,Clustered,2,VC_73_0,2,0.1001,0.93378982,0.0935,0,0,0,1
388,NZ_CP006904,Unassigned,Unassigned,Unassigned,43_0,Clustered,3,VC_43_0,3,0.481,0.99770745,0.4799,0,0,0,1
389,NZ_CP020426,Unassigned,Unassigned,Unassigned,93_0,Clustered,6,VC_93_0,6,0.9609,1,0.9609,0,0,0,1
390,NZ_CP020425,Unassigned,Unassigned,Unassigned,51_0,Clustered,13,VC_51_0,13,0.816,1,0.816,0,0,0,1
391,NZ_CP016319,Unassigned,Unassigned,Unassigned,183_0,Clustered,2,VC_183_0,2,1,1,1,0,0,0,1
392,NZ_CP029155,Unassigned,Unassigned,Unassigned,93_0,Clustered,6,VC_93_0,6,0.9609,1,0.9609,0,0,0,1
393,NZ_CP029156,Unassigned,Unassigned,Unassigned,51_0,Clustered,13,VC_51_0,13,0.816,1,0.816,0,0,0,1
394,NZ_CP029153,Unassigned,Unassigned,Unassigned,51_0,Clustered,13,VC_51_0,13,0.816,1,0.816,0,0,0,1
395,NZ_CP021320,Unassigned,Unassigned,Unassigned,53_0,Clustered,8,VC_53_0,8,0.4874,1,0.4874,0,0,0,1
396,NZ_CP037803,Unassigned,Unassigned,Unassigned,90_0,Clustered,5,VC_90_0,5,0.552,0.99999988,0.552,0,0,0,1
397,NZ_CP037807,Unassigned,Unassigned,Unassigned,93_0,Clustered,6,VC_93_0,6,0.9609,1,0.9609,0,0,0,1
398,NZ_CP037808,Unassigned,Unassigned,Unassigned,45_0,Clustered,3,VC_45_0,3,0.2455,0.9984153,0.2451,0,0,0,1
399,NZ_CP037823,Unassigned,Unassigned,Unassigned,93_0,Clustered,6,VC_93_0,6,0.9609,1,0.9609,0,0,0,1
