Genome ID	P-P type	MinGenes cutoff	MinGenes hits	Signature to all genes ratio	P-P score sum	P-P type score sum	Composition	Composition size	Tolerance to gaps	Composition hits	Genome size (bp)	Number of proteins
NZ_OW970516	N15	7	42	0.792	41.8	41.7	N15_Composition_19	43	9	43	54404	53
NZ_OW970496	N15	7	42	0.778	41.8	41.7	N15_Composition_19	43	9	43	55181	54
NZ_OW970361	N15	7	42	0.792	41.8	41.7	N15_Composition_19	43	9	43	54404	53
NZ_OW970489	N15	7	42	0.792	41.8	41.7	N15_Composition_19	43	9	43	54404	53
NZ_OW970557	N15	7	42	0.792	41.8	41.7	N15_Composition_19	43	9	43	54404	53
NZ_OW970533	N15	7	42	0.792	41.8	41.7	N15_Composition_19	43	9	43	54404	53
NZ_CP028992	N15	7	42	0.575	41.8	41.7	N15_Composition_19	43	9	43	68953	73
NZ_CP036444	N15	7	43	0.796	42.8	42.7	N15_Composition_19	43	9	43	53634	54
NZ_CP024433	N15	7	42	0.764	41.8	41.7	N15_Composition_19	43	9	43	55118	55
NZ_CP032191	N15	7	42	0.583	41.8	41.7	N15_Composition_19	43	9	43	78188	72
NZ_CP041953	N15	7	42	0.764	41.8	41.7	N15_Composition_19	43	9	43	55133	55
NZ_CP058944	N15	7	39	0.736	38.8	38.7	N15_Composition_19	43	9	40	57223	53
NZ_CP050366	N15	7	42	0.764	41.8	41.7	N15_Composition_19	43	9	43	55119	55
NZ_CP070529	N15	7	42	0.525	41.8	41.7	N15_Composition_19	43	9	43	81467	80
NZ_CP070600	N15	7	43	0.623	42.8	42.7	N15_Composition_19	43	9	43	75571	69
NZ_CP102549	N15	7	42	0.778	41.8	41.7	N15_Composition_19	43	9	43	52856	54
NZ_CP056857	N15	7	40	0.678	39.8	39.7	N15_Composition_19	43	9	42	55736	59
NZ_CP070567	N15	7	41	0.562	40.8	40.7	N15_Composition_19	43	9	43	77092	73
NZ_OW970369	N15	7	40	0.769	39.8	39.7	N15_Composition_19	43	9	41	53996	52
NZ_CP009878	N15	7	39	0.709	38.8	38.7	N15_Composition_19	43	9	42	51622	55
NZ_CP074452	N15	7	39	0.696	38.8	38.7	N15_Composition_19	43	9	42	54183	56
NZ_CP100123	N15	7	42	0.778	41.8	41.7	N15_Composition_19	43	9	43	51860	54
NZ_CP117737	N15	7	38	0.667	37.8	37.7	N15_Composition_19	43	9	43	51835	57
NZ_CP026270	N15	7	37	0.649	36.8	36.7	N15_Composition_19	43	9	42	52919	57
NZ_CP033624	N15	7	40	0.69	39.8	39.7	N15_Composition_19	43	9	43	54773	58
NZ_CP028794	N15	7	42	0.764	41.8	41.7	N15_Composition_19	43	9	43	54847	55
NZ_CP107294	N15	7	42	0.764	41.8	41.7	N15_Composition_19	43	9	43	54881	55
NZ_CP107300	N15	7	42	0.764	41.8	41.7	N15_Composition_19	43	9	43	54881	55
NZ_CP107305	N15	7	40	0.741	39.8	39.7	N15_Composition_19	43	9	43	54515	54
NZ_CP107317	N15	7	42	0.764	41.8	41.7	N15_Composition_19	43	9	43	54881	55
NZ_CP107405	N15	7	39	0.736	38.8	38.7	N15_Composition_19	43	9	42	54515	53
NZ_CP107418	N15	7	40	0.172	39.8	39.7	N15_Composition_19	43	9	43	210034	233
NZ_CP107429	N15	7	40	0.741	39.8	39.7	N15_Composition_19	43	9	43	54499	54
NZ_CP107444	N15	7	40	0.741	39.8	39.7	N15_Composition_19	43	9	43	54467	54
NZ_CP107465	N15	7	39	0.736	38.8	38.7	N15_Composition_19	43	9	42	54463	53
NZ_CP082016	N15	7	41	0.387	40.8	40.7	N15_Composition_19	43	9	43	107713	106
NZ_CP076550	N15	7	30	0.769	30	29.8	N15_Composition_3	23	9	19	30607	39
NZ_CP066531	N15	7	43	0.782	42.8	42.7	N15_Composition_19	43	9	43	55161	55
NZ_CP066520	N15	7	42	0.764	41.8	41.7	N15_Composition_19	43	9	43	55161	55
NZ_CP064249	N15	7	42	0.75	41.8	41.7	N15_Composition_19	43	9	43	56365	56
NZ_CP064255	N15	7	42	0.764	41.8	41.7	N15_Composition_19	43	9	43	55186	55
NZ_CP061959	N15	7	42	0.404	41.8	41.7	N15_Composition_19	43	9	43	110359	104
NZ_CP061971	N15	7	40	0.44	39.8	39.7	N15_Composition_19	43	9	42	103224	91
NZ_CP097676	N15	7	42	0.424	41.8	41.7	N15_Composition_19	43	9	43	103399	99
NZ_CP097696	N15	7	15	0.067	15	14.9	N15_Composition_8	16	9	12	214956	223
NZ_CP097706	N15	7	42	0.462	41.8	41.7	N15_Composition_19	43	9	43	96993	91
NZ_CP101779	N15	7	42	0.764	41.8	41.7	N15_Composition_19	43	9	43	55186	55
NZ_CP106907	N15	7	40	0.172	39.8	39.7	N15_Composition_19	43	9	42	216864	233
NZ_CP106916	N15	7	41	0.477	40.8	40.7	N15_Composition_19	43	9	43	89257	86
NZ_CP095424	N15	7	42	0.764	41.8	41.7	N15_Composition_19	43	9	43	55186	55
NZ_CP046964	N15	7	43	0.782	42.8	42.7	N15_Composition_19	43	9	43	55161	55
NZ_CP074117	N15	7	33	0.295	32.8	32.7	N15_Composition_19	43	9	36	123557	112
NZ_CP087648	N15	7	42	0.764	41.8	41.7	N15_Composition_19	43	9	43	56365	55
NZ_CP014747	N15	7	36	0.474	35.8	35.7	N15_Composition_19	43	9	40	82007	76
NZ_CP026760	N15	7	36	0.45	35.8	35.7	N15_Composition_19	43	9	40	67494	80
NZ_CP056423	N15	7	20	0.345	20	19.8	N15_Composition_19	43	9	37	47363	58
NZ_LR025090	N15	7	41	0.759	40.8	40.7	N15_Composition_19	43	9	42	53251	54
NZ_OV049816	N15	7	41	0.759	40.8	40.7	N15_Composition_19	43	9	42	57678	54
NZ_CP012429	N15	7	36	0.75	35.8	35.7	N15_Composition_19	43	9	36	46883	48
NZ_CP083001	N15	7	19	0.127	19	18.8	NA	NA	NA	NA	140975	150
NZ_AP025826	N15	7	14	0.23	13.8	13.8	N15_Composition_3	23	9	23	47294	61
NZ_AP025844	N15	7	14	0.233	13.8	13.8	N15_Composition_3	23	9	23	47295	60
NZ_AP019820	N15	7	14	0.233	13.8	13.8	N15_Composition_3	23	9	23	47299	60
NZ_CP074156	N15	7	6	0.1	6	5.9	N15_Composition_14	42	9	33	47243	60
NZ_CP019258	N15	7	9	0.111	9	8.9	N15_Composition_3	23	9	21	75007	81
NZ_CP104505	N15	7	9	0.143	9	8.9	N15_Composition_3	23	9	21	50720	63
NZ_CP014491	N15	7	10	0.143	10	9.9	N15_Composition_3	23	9	22	62572	70
NZ_CP117561	N15	7	9	0.161	9	8.9	N15_Composition_3	23	9	21	47425	56
NZ_CP101226	N15	7	9	0.158	9	8.9	N15_Composition_3	23	9	21	46098	57
NZ_CP101200	N15	7	9	0.161	9	8.9	N15_Composition_3	23	9	21	46173	56
NZ_CP031108	N15	7	3	0.086	3	3	NA	NA	NA	NA	27197	35
NZ_LT906558	N15	7	8	0.123	8	7.9	N15_Composition_3	23	9	21	61544	65
NZ_CP061364	N15	7	8	0.157	8	7.9	N15_Composition_3	23	9	18	42433	51
NZ_CP055252	N15	7	9	0.161	9	8.9	N15_Composition_3	23	9	20	46914	56
NZ_CP055603	N15	7	7	0.159	7	6.9	N15_Composition_9	21	9	16	33901	44
NZ_LR883007	N15	7	8	0.16	8	7.9	N15_Composition_4	22	9	17	46243	50
NZ_CP055678	N15	7	9	0.164	9	8.9	N15_Composition_3	23	9	21	47010	55
NZ_CP015504	N15	7	38	0.655	37.8	37.7	N15_Composition_19	43	9	41	56230	58
NZ_CP076867	N15	7	23	0.821	22.9	22.8	NA	NA	NA	NA	24337	28
NZ_CP054718	N15	7	4	0.029	4	3.9	N15_Composition_19	43	9	37	118798	139
NZ_CP116219	N15	7	13	0.245	12.9	12.9	NA	NA	NA	NA	53269	53
NZ_CP101203	N15	7	1	0.083	1	1	NA	NA	NA	NA	14498	12
NZ_CP117614	N15	7	6	0.111	6	5.9	N15_Composition_3	23	9	20	48036	54
NZ_CP076864	N15	7	1	0.2	1	1	NA	NA	NA	NA	11849	5
NZ_CP084811	N15	7	1	0.021	0.9	0.9	NA	NA	NA	NA	44270	47
NZ_CP074176	N15	7	1	0.018	0.9	0.9	NA	NA	NA	NA	39563	56
NZ_CP082957	N15	7	3	0.025	3	2.9	N15_Composition_19	43	9	36	99702	122
NZ_CP044185	N15	7	3	0.048	3	2.9	N15_Composition_19	43	9	36	49153	63
NZ_CP043598	N15	7	2	0.005	2	2	NA	NA	NA	NA	401561	386
NZ_AP025010	N15	7	2	0.005	2	2	NA	NA	NA	NA	378524	372
NZ_CP116678	N15	7	2	0.019	2	2	NA	NA	NA	NA	154848	108
NZ_CP116676	N15	7	2	0.023	2	2	NA	NA	NA	NA	114035	88
NZ_CP061701	N15	7	1	0.003	1	1	NA	NA	NA	NA	334893	335
NZ_CP063149	N15	7	1	0.003	1	1	NA	NA	NA	NA	375474	364
NZ_CP063748	N15	7	1	0.003	1	1	NA	NA	NA	NA	374513	361
NZ_CP084987	N15	7	1	0.003	1	1	NA	NA	NA	NA	362034	351
NZ_CP109608	N15	7	1	0.003	1	1	NA	NA	NA	NA	368951	356
NZ_CP117612	N15	7	1	0.01	1	1	NA	NA	NA	NA	100208	100
NZ_CP023381	P11	49	68	0.687	59.2	58.4	P1_1_Composition_7	71	11	71	91199	99
NZ_CP023961	P11	49	68	0.63	59.2	58.4	P1_1_Composition_7	71	11	71	96807	108
NZ_CP024832	P11	49	66	0.635	57.4	56.7	P1_1_Composition_7	71	11	69	96987	104
NZ_CP024817	P11	49	66	0.623	57.4	56.7	P1_1_Composition_7	71	11	69	96990	106
NZ_CP027199	P11	49	68	0.68	59	58.2	P1_1_Composition_7	71	11	71	95895	100
NZ_CP019054	P11	49	63	0.583	54.4	53.8	P1_1_Composition_7	71	11	65	116028	108
NZ_CP019075	P11	49	63	0.606	54.6	53.8	P1_1_Composition_7	71	11	68	96986	104
NZ_CP029117	P11	49	65	0.537	56.5	55.8	P1_1_Composition_7	71	11	69	120846	121
NZ_CP033632	P11	49	36	0.242	28.9	28.4	NA	NA	NA	NA	147451	149
NZ_CP038506	P11	49	68	0.68	59.2	58.4	P1_1_Composition_7	71	11	71	92027	100
NZ_CP040920	P11	49	63	0.656	54.9	54.1	P1_1_Composition_7	71	11	66	97266	96
NZ_CP041922	P11	49	58	0.617	50.3	49.6	P1_1_Composition_7	71	11	63	96668	94
NZ_CP045829	P11	49	65	0.607	56.5	55.8	P1_1_Composition_7	71	11	67	100217	107
NZ_CP041960	P11	49	66	0.617	57.2	56.4	P1_1_Composition_7	71	11	69	98151	107
NZ_CP055258	P11	49	66	0.6	57.1	56.5	P1_1_Composition_7	71	11	67	116030	110
NZ_AP023222	P11	49	66	0.629	57.4	56.7	P1_1_Composition_7	71	11	69	98305	105
NZ_AP023233	P11	49	66	0.635	57.4	56.7	P1_1_Composition_7	71	11	69	98306	104
NZ_CP059290	P11	49	68	0.708	59	58.4	P1_1_Composition_7	71	11	70	92457	96
NZ_CP063334	P11	49	64	0.703	55.9	55.3	P1_1_Composition_7	71	11	69	96331	91
NZ_CP063505	P11	49	68	0.708	59.3	58.5	P1_1_Composition_7	71	11	71	94185	96
NZ_CP083486	P11	49	68	0.648	59.1	58.3	P1_1_Composition_7	71	11	71	94363	105
NZ_CP092645	P11	49	65	0.637	56.4	55.7	P1_1_Composition_7	71	11	69	99284	102
NZ_CP060916	P11	49	69	0.775	59.8	59	P1_1_Composition_7	71	11	70	91063	89
NZ_CP060921	P11	49	69	0.767	59.8	59	P1_1_Composition_7	71	11	70	91360	90
NZ_CP060935	P11	49	69	0.758	59.8	59	P1_1_Composition_7	71	11	70	91360	91
NZ_CP043337	P11	49	69	0.704	59.9	59.1	P1_1_Composition_7	71	11	71	90994	98
NZ_CP093228	P11	49	67	0.644	58.2	57.5	P1_1_Composition_7	71	11	70	99719	104
NZ_CP095126	P11	49	67	0.626	58.1	57.3	P1_1_Composition_7	71	11	70	99933	107
NZ_AP023436	P11	49	64	0.508	55.5	54.8	P1_1_Composition_7	71	11	68	118399	126
NZ_CP080083	P11	49	68	0.636	59.2	58.4	P1_1_Composition_7	71	11	71	93332	107
NZ_CP073964	P11	49	66	0.629	57.4	56.7	P1_1_Composition_7	71	11	69	98314	105
NZ_CP102949	P11	49	66	0.629	57.2	56.4	P1_1_Composition_7	71	11	69	99647	105
NZ_CP102674	P11	49	65	0.67	56.6	55.9	P1_1_Composition_7	71	11	69	100243	97
NZ_CP102677	P11	49	65	0.657	56.5	55.7	P1_1_Composition_7	71	11	69	100225	99
NZ_CP103660	P11	49	68	0.642	59.1	58.4	P1_1_Composition_7	71	11	70	96232	106
NZ_CP103741	P11	49	69	0.663	59.9	59.1	P1_1_Composition_7	71	11	70	96149	104
NZ_CP103719	P11	49	64	0.253	55.2	54.5	P1_1_Composition_7	71	11	70	250715	253
NZ_CP104791	P11	49	69	0.676	59.9	59.3	P1_1_Composition_7	71	11	70	99354	102
NZ_AP026785	P11	49	69	0.697	59.7	58.9	P1_1_Composition_7	71	11	70	97115	99
NZ_CP116091	P11	49	59	0.678	50.6	49.8	P1_1_Composition_7	71	11	63	89020	87
NZ_CP117715	P11	49	67	0.691	58.4	57.6	P1_1_Composition_7	71	11	71	98022	97
NZ_CP119581	P11	49	63	0.708	54.7	54.1	P1_1_Composition_7	71	11	68	95921	89
NZ_LR130557	P11	49	67	0.583	58.2	57.4	P1_1_Composition_7	71	11	70	112419	115
NZ_LR890200	P11	49	70	0.631	60.6	59.8	P1_1_Composition_7	71	11	71	95734	111
NZ_LR890538	P11	49	67	0.632	58.2	57.4	P1_1_Composition_7	71	11	70	97184	106
NZ_CP039843	P11	49	68	0.66	59.2	58.4	P1_1_Composition_7	71	11	71	95647	103
NZ_CP011063	P11	49	65	0.619	56.5	55.8	P1_1_Composition_7	71	11	69	98436	105
NZ_CP043218	P11	49	61	0.642	52	51.4	P1_1_Composition_7	71	11	61	102028	95
NZ_CP062902	P11	49	63	0.656	54.9	54.1	P1_1_Composition_7	71	11	69	96199	96
NZ_CP069679	P11	49	67	0.615	58.1	57.4	P1_1_Composition_7	71	11	70	98084	109
NZ_CP056963	P11	49	67	0.615	58.2	57.5	P1_1_Composition_7	71	11	71	98816	109
NZ_CP056970	P11	49	68	0.624	59.2	58.4	P1_1_Composition_7	71	11	71	98816	109
NZ_LR890206	P11	49	69	0.611	60.1	59.3	P1_1_Composition_7	71	11	71	95815	113
NZ_LR890724	P11	49	69	0.611	60.1	59.3	P1_1_Composition_7	71	11	71	95815	113
NZ_CP051361	P11	49	66	0.647	57.4	56.7	P1_1_Composition_7	71	11	71	95358	102
NZ_CP100671	P11	49	70	0.673	60.8	60	P1_1_Composition_7	71	11	71	99204	104
NZ_CP039862	P11	49	68	0.667	59	58.2	P1_1_Composition_7	71	11	71	91904	102
NZ_CP055201	P11	49	63	0.636	55.2	54.4	P1_1_Composition_7	71	11	69	92910	99
NZ_CP043272	P11	49	61	0.545	52.5	51.8	P1_1_Composition_7	71	11	65	102351	112
NZ_CP015837	P11	49	66	0.611	57	56.2	P1_1_Composition_7	71	11	70	98242	108
NZ_CP027320	P11	49	57	0.64	48.4	47.7	P1_1_Composition_7	71	11	60	78854	89
NZ_CP033848	P11	49	69	0.663	59.7	58.9	P1_1_Composition_7	71	11	70	97018	104
NZ_AP018809	P11	49	64	0.61	55.6	54.9	P1_1_Composition_7	71	11	65	99498	105
NZ_CP052881	P11	49	61	0.701	52.3	51.7	P1_1_Composition_7	71	11	64	93854	87
NZ_AP022544	P11	49	63	0.663	53.9	53.2	P1_1_Composition_7	71	11	64	84757	95
NZ_CP069704	P11	49	61	0.656	52.9	52.3	P1_1_Composition_7	71	11	65	105203	93
NZ_CP069714	P11	49	67	0.728	57.9	57.3	P1_1_Composition_7	71	11	68	93942	92
NZ_CP069885	P11	49	69	0.627	60.1	59.3	P1_1_Composition_7	71	11	71	95822	110
NZ_CP069975	P11	49	29	0.707	25.9	25.7	NA	NA	NA	NA	41445	41
NZ_CP080254	P11	49	65	0.625	56.1	55.5	P1_1_Composition_7	71	11	69	101399	104
NZ_CP080373	P11	49	69	0.719	59.9	59.1	P1_1_Composition_7	71	11	71	95348	96
NZ_CP100548	P11	49	69	0.802	59.7	59	P1_1_Composition_7	71	11	69	92693	86
NZ_CP103764	P11	49	67	0.691	58	57.3	P1_1_Composition_7	71	11	68	97212	97
NZ_CP119737	P11	49	66	0.688	57.2	56.6	P1_1_Composition_7	71	11	68	100459	96
NZ_CP119743	P11	49	65	0.691	56.2	55.6	P1_1_Composition_7	71	11	67	100470	94
NZ_LR882977	P11	49	68	0.596	58.9	58.1	P1_1_Composition_7	71	11	70	102017	114
NZ_CP080229	P11	49	42	0.545	34.6	34.1	NA	NA	NA	NA	74646	77
NZ_CP070295	P11	49	67	0.644	57.8	57	P1_1_Composition_7	71	11	68	98546	104
NZ_CP013030	P11	49	66	0.6	57.3	56.5	P1_1_Composition_7	71	11	69	97704	110
NZ_CP015997	P11	49	65	0.644	56.1	55.5	P1_1_Composition_7	71	11	68	98216	101
NZ_CP021203	P11	49	67	0.354	58.1	57.4	P1_1_Composition_7	71	11	69	183508	189
NZ_CP027133	P11	49	62	0.66	53.3	52.7	P1_1_Composition_7	71	11	65	97167	94
NZ_CP027223	P11	49	43	0.506	37.7	37	P1_1_Composition_26	43	11	43	72543	85
NZ_CP027443	P11	49	63	0.606	54.9	54.3	P1_1_Composition_7	71	11	65	95157	104
NZ_CP027590	P11	49	58	0.592	49.6	48.9	P1_1_Composition_7	71	11	61	92449	98
NZ_CP027575	P11	49	67	0.663	57.9	57.1	P1_1_Composition_7	71	11	69	95952	101
NZ_CP033882	P11	49	67	0.677	58.1	57.4	P1_1_Composition_7	71	11	69	96948	99
NZ_CP040069	P11	49	66	0.641	57.5	56.7	P1_1_Composition_7	71	11	70	97582	103
NZ_CP058684	P11	49	64	0.627	55.9	55.1	P1_1_Composition_7	71	11	66	89589	102
NZ_AP022163	P11	49	65	0.644	56.4	55.6	P1_1_Composition_7	71	11	71	97833	101
NZ_CP063155	P11	49	71	0.657	61.6	60.8	P1_1_Composition_7	71	11	71	96139	108
NZ_CP062816	P11	49	67	0.563	58.4	57.6	P1_1_Composition_7	71	11	69	117229	119
NZ_CP062827	P11	49	67	0.563	58.4	57.6	P1_1_Composition_7	71	11	69	117229	119
NZ_CP062839	P11	49	67	0.554	58.2	57.4	P1_1_Composition_7	71	11	68	118942	121
NZ_CP062884	P11	49	67	0.568	58.4	57.6	P1_1_Composition_7	71	11	69	117198	118
NZ_CP067234	P11	49	67	0.663	58.2	57.4	P1_1_Composition_7	71	11	71	95149	101
NZ_CP076303	P11	49	67	0.677	58	57.4	P1_1_Composition_7	71	11	70	96219	99
NZ_CP114131	P11	49	63	0.467	54.8	54	P1_1_Composition_7	71	11	67	116902	135
NZ_CP116245	P11	49	67	0.753	58	57.4	P1_1_Composition_7	71	11	69	93185	89
NZ_LR882054	P11	49	70	0.787	60.8	60	P1_1_Composition_7	71	11	71	87822	89
NZ_CP038288	P11	49	64	0.598	55.5	54.8	P1_1_Composition_7	71	11	68	99810	107
NZ_CP038378	P11	49	65	0.602	56.4	55.6	P1_1_Composition_7	71	11	69	99810	108
NC_013370	P11	49	67	0.593	58.3	57.5	P1_1_Composition_7	71	11	69	97897	113
NZ_CP028125	P11	49	59	0.615	50.9	50.1	P1_1_Composition_7	71	11	63	98899	96
NZ_CP031351	P11	49	67	0.657	58.2	57.4	P1_1_Composition_7	71	11	70	96355	102
NZ_CP057563	P11	49	71	0.664	61.6	60.8	P1_1_Composition_7	71	11	71	95926	107
NZ_CP057567	P11	49	71	0.664	61.6	60.8	P1_1_Composition_7	71	11	71	95926	107
NZ_CP100532	P11	49	69	0.616	59.9	59.1	P1_1_Composition_7	71	11	71	102161	112
NZ_CP103469	P11	49	67	0.604	58.9	58.1	P1_1_Composition_7	71	11	71	96268	111
NZ_CP057359	P11	49	66	0.702	57.2	56.6	P1_1_Composition_7	71	11	67	100338	94
NZ_CP020522	P11	49	69	0.726	59.9	59.1	P1_1_Composition_7	71	11	70	95146	95
NZ_CP067237	P11	49	67	0.615	58	57.3	P1_1_Composition_7	71	11	71	96901	109
NZ_CP083587	P11	49	67	0.684	58.1	57.3	P1_1_Composition_7	71	11	70	94565	98
NZ_CP060930	P11	49	67	0.644	58.2	57.5	P1_1_Composition_7	71	11	70	94661	104
NZ_CP086223	P11	49	69	0.605	59.8	59	P1_1_Composition_7	71	11	69	97374	114
NZ_CP087567	P11	49	68	0.642	59.1	58.3	P1_1_Composition_7	71	11	70	99008	106
NZ_CP048917	P11	49	68	0.694	59	58.2	P1_1_Composition_7	71	11	71	92027	98
NC_017653	P11	49	69	0.683	59.9	59.1	P1_1_Composition_7	71	11	70	94015	101
NZ_CP083496	P11	49	62	0.539	54.1	53.4	P1_1_Composition_7	71	11	67	110410	115
NZ_CP034163	P11	49	63	0.606	54.5	53.9	P1_1_Composition_7	71	11	64	95683	104
NZ_CP099870	P11	49	64	0.552	55	54.4	P1_1_Composition_7	71	11	67	122706	116
NZ_CP099881	P11	49	65	0.691	56	55.4	P1_1_Composition_7	71	11	67	97175	94
NZ_CP099884	P11	49	64	0.593	55	54.4	P1_1_Composition_7	71	11	67	110294	108
NZ_CP099904	P11	49	63	0.504	54.1	53.5	P1_1_Composition_7	71	11	67	132627	125
NZ_CP099909	P11	49	64	0.696	55	54.4	P1_1_Composition_7	71	11	66	97238	92
NZ_CP010146	P11	49	43	0.43	35.7	35.3	P1_1_Composition_26	43	11	33	112874	100
NZ_CP010173	P11	49	67	0.638	58.4	57.6	P1_1_Composition_7	71	11	71	94395	105
NZ_CP034959	P11	49	67	0.798	58.1	57.3	P1_1_Composition_7	71	11	69	90842	84
NZ_CP023896	P11	49	63	0.808	54.2	53.5	P1_1_Composition_7	71	11	65	83988	78
NZ_CP029103	P11	49	68	0.81	58.9	58.1	P1_1_Composition_7	71	11	69	89643	84
NZ_CP031654	P11	49	67	0.798	58.1	57.3	P1_1_Composition_7	71	11	69	89643	84
NZ_CP059910	P11	49	64	0.634	55.3	54.5	P1_1_Composition_7	71	11	66	99361	101
NZ_CP076528	P11	49	63	0.787	54.2	53.5	P1_1_Composition_7	71	11	67	82856	80
NZ_CP083706	P11	49	67	0.798	58	57.2	P1_1_Composition_7	71	11	69	89634	84
NZ_CP091679	P11	49	69	0.622	59.6	58.8	P1_1_Composition_7	71	11	70	98126	111
NZ_CP098199	P11	49	67	0.638	58	57.3	P1_1_Composition_7	71	11	71	92797	105
NZ_CP101242	P11	49	56	0.727	47.4	46.6	P1_1_Composition_7	71	11	61	80388	77
NZ_CP101248	P11	49	55	0.705	46.4	45.6	P1_1_Composition_7	71	11	61	80388	78
NZ_CP101254	P11	49	56	0.737	47.4	46.6	P1_1_Composition_7	71	11	61	80388	76
NZ_CP101260	P11	49	55	0.705	46.4	45.6	P1_1_Composition_7	71	11	61	80388	78
NZ_CP102695	P11	49	61	0.772	52.3	51.5	P1_1_Composition_7	71	11	64	84427	79
NZ_LR883966	P11	49	47	0.511	39.1	38.6	P1_1_Composition_26	43	11	35	104732	92
NZ_CP085986	P11	49	59	0.738	50.3	49.7	P1_1_Composition_7	71	11	62	79333	80
NZ_CP074369	P11	49	63	0.692	54.5	53.8	P1_1_Composition_7	71	11	68	93492	91
NZ_CP026725	P11	49	69	0.651	59.9	59.1	P1_1_Composition_7	71	11	70	97124	106
NZ_CP048823	P11	49	60	0.561	51.7	51.2	P1_1_Composition_7	71	11	62	115329	107
NZ_CP075059	P11	49	66	0.611	57.3	56.6	P1_1_Composition_7	71	11	69	101922	108
NZ_CP116983	P11	49	64	0.674	55.8	55.2	P1_1_Composition_7	71	11	69	98542	95
NZ_CP117721	P11	49	64	0.615	55.7	54.9	P1_1_Composition_7	71	11	69	97576	104
NZ_CP030183	P11	49	66	0.667	57.7	56.9	P1_1_Composition_7	71	11	71	94179	99
NZ_CP019188	P11	49	68	0.636	59	58.2	P1_1_Composition_7	71	11	70	95279	107
NZ_CP034821	P11	49	66	0.431	56.9	56.1	P1_1_Composition_7	71	11	67	146389	153
NZ_CP064676	P11	49	68	0.648	58.9	58.1	P1_1_Composition_7	71	11	69	103445	105
NZ_CP064673	P11	49	68	0.648	58.9	58.1	P1_1_Composition_7	71	11	69	103445	105
NZ_CP077708	P11	49	64	0.627	55.6	54.9	P1_1_Composition_7	71	11	69	96045	102
NZ_CP123018	P11	49	67	0.705	58.3	57.5	P1_1_Composition_7	71	11	71	93917	95
NZ_CP123030	P11	49	66	0.647	57.3	56.5	P1_1_Composition_7	71	11	70	107778	102
NZ_CP022733	P11	49	69	0.622	59.9	59.1	P1_1_Composition_7	71	11	71	96658	111
NZ_CP009051	P11	49	70	0.68	60.7	59.9	P1_1_Composition_7	71	11	71	97258	103
NZ_CP009168	P11	49	69	0.633	60.1	59.3	P1_1_Composition_7	71	11	71	94959	109
NZ_CP026938	P11	49	65	0.663	56.2	55.6	P1_1_Composition_7	71	11	66	99789	98
NZ_CP117623	P11	49	51	0.58	43	42.3	P1_1_Composition_15	65	11	54	81931	88
NZ_CP076266	P11	49	66	0.606	57.2	56.4	P1_1_Composition_7	71	11	69	100556	109
NZ_CP062890	P11	49	67	0.728	58.3	57.5	P1_1_Composition_7	71	11	71	89847	92
NZ_CP034164	P11	49	61	0.635	53.3	52.7	P1_1_Composition_7	71	11	63	96264	96
NZ_CP054193	P11	49	65	0.73	56.1	55.5	P1_1_Composition_7	71	11	68	92646	89
NZ_CP101616	P11	49	68	0.687	58.9	58.2	P1_1_Composition_7	71	11	70	92506	99
NZ_CP016549	P11	49	58	0.518	50.1	49.5	P1_1_Composition_7	71	11	63	126046	112
NZ_CP103706	P11	49	68	0.673	59.1	58.3	P1_1_Composition_7	71	11	70	109870	101
NZ_CP116167	P11	49	68	0.618	59.1	58.3	P1_1_Composition_7	71	11	70	119948	110
NZ_CP062860	P11	49	67	0.728	58.1	57.5	P1_1_Composition_7	71	11	70	97512	92
NZ_CP062905	P11	49	68	0.739	58.9	58.3	P1_1_Composition_7	71	11	70	97516	92
NZ_CP069570	P11	49	70	0.7	60.7	59.9	P1_1_Composition_7	71	11	71	90593	100
NZ_CP041630	P11	49	66	0.733	57.4	56.8	P1_1_Composition_7	71	11	69	92595	90
NZ_CP023732	P11	49	63	0.63	53.8	53.1	P1_1_Composition_7	71	11	65	93276	100
NZ_CP074035	P11	49	65	0.774	56.3	55.7	P1_1_Composition_7	71	11	68	90815	84
NZ_CP055677	P11	49	70	0.693	60.7	59.8	P1_1_Composition_7	71	11	70	94009	101
NZ_CP058059	P11	49	67	0.753	57.8	57.2	P1_1_Composition_7	71	11	68	94718	89
NZ_CP099360	P11	49	67	0.753	57.8	57.2	P1_1_Composition_7	71	11	68	94718	89
NZ_CP058881	P11	49	65	0.644	56.4	55.7	P1_1_Composition_7	71	11	68	96770	101
NZ_CP058750	P11	49	66	0.653	57.2	56.4	P1_1_Composition_7	71	11	69	95942	101
NZ_CP012491	P11	49	69	0.622	59.8	59	P1_1_Composition_7	71	11	71	95721	111
NZ_CP048611	P11	49	69	0.676	59.9	59.1	P1_1_Composition_7	71	11	71	95952	102
NZ_CP021729	P11	49	66	0.595	57.2	56.4	P1_1_Composition_7	71	11	69	114968	111
NZ_LR890336	P11	49	67	0.65	58	57.4	P1_1_Composition_7	71	11	69	98796	103
NZ_CP043264	P11	49	63	0.733	55.4	54.9	P1_1_Composition_7	71	11	67	85807	86
NZ_CP085058	P11	49	66	0.695	57.3	56.5	P1_1_Composition_7	71	11	70	92591	95
NZ_CP061756	P11	49	36	0.343	29.3	28.9	NA	NA	NA	NA	115966	105
